author,title,annotation,img_url,book_url,genre
Гаан Лилия,"В старой, но недоброй Англии","Оставшись вследствии смерти матери и несчастного случая с отцом сиротой, шестнадцатилетняя Лора Спиллейн вынуждена была поселиться у друга своего давно умершего ...",https://rust.litnet.com/uploads/covers/120/1738760142_22.jpg,https://litnet.com/ru/book/v-staroi-no-nedobroi-anglii-b514901,"Детективы, Исторический детектив"
Александра Ланина,Злотов. Охота на беса,"Когда-то князя Арсения Злотова сослали на Кавказ за преступление, которое он не совершал. Но прошло много лет, и после смерти отца по нелепой случайности он стал ста...",https://rust.litnet.com/uploads/covers/120/1734899135_20.jpg,https://litnet.com/ru/book/v-staroi-no-nedobroi-anglii-b514901,"Детективы, Исторический детектив"
Tatjana Rensink,Правильный выбор,"БЕСПЛАТНО!!!☀️❤️(не забывайте радовать автора комментариями)На фоне событий 19 века... семейные тайны, интриги, театральные приключения, любовь... Удастся ли друзья...",https://rust.litnet.com/uploads/covers/120/1711539897_77.jpg,https://litnet.com/ru/book/v-staroi-no-nedobroi-anglii-b514901,"Детективы, Исторический детектив"
Елена Елисеева,Дорога сна,"«Есть вещи, которые будет не жалко забыть. И есть вещи <...>, которые просто необходимо забыть. Только вот большинству людей не предоставляется такой шанс. Даже во ...",https://rust.litnet.com/uploads/covers/120/1710873125_73.png,https://litnet.com/ru/book/v-staroi-no-nedobroi-anglii-b514901,"Детективы, Исторический детектив"
Мария Пилипенко,Меня зовут Тибо,"Психологическая драма с элементами детектива.

Париж, 1962 год. Только что закончилась война в Алжире. Мужчины возвращаются к своим любимым, но вернутся суждено не вс...",https://rust.litnet.com/uploads/covers/120/1709873477_100.jpg,https://litnet.com/ru/book/v-staroi-no-nedobroi-anglii-b514901,"Детективы, Исторический детектив"
Лия Титова,Любовь во имя мести,"Он и она... Он потерял все по вине ее отца: семью, свой род, свое родовое имя. Он стал изгоем, но свободным от правил общества. Месть или справедливость? Что важнее? Мест...",https://rust.litnet.com/uploads/covers/120/1732630944_80.png,https://litnet.com/ru/book/v-staroi-no-nedobroi-anglii-b514901,"Детективы, Исторический детектив"
Светлана Раскина,Брильянты на снегу,"Москва позапрошлого века, в газетах сообщают о загадочном убийстве, главная героиня невольно оказывается вовлечена в криминальную историю и раскрывает секрет уби...",https://rust.litnet.com/uploads/covers/120/1701176944_31.jpg,https://litnet.com/ru/book/v-staroi-no-nedobroi-anglii-b514901,"Детективы, Исторический детектив"
Мусникова Наталья,Зеркальщик. Счастье из осколков,"огда ты видишь души людей и чувствуешь ложь - благо такой дар или проклятие? И если старый мир разлетается вдребезги, можно ли собрать из его осколков новую жизнь? Вс...",https://rust.litnet.com/uploads/covers/120/1713773555_27.png,https://litnet.com/ru/book/v-staroi-no-nedobroi-anglii-b514901,"Детективы, Исторический детектив"
Natalia Kashina,Подвенечное платье,"Вчерашняя выпускница Смольного института благородных девиц Анфиса Знаменская становится гувернанткой в доме купца Еремеева. Анфиса счастлива своему назначению, ...",https://rust.litnet.com/uploads/covers/120/1663570013_94.jpg,https://litnet.com/ru/book/v-staroi-no-nedobroi-anglii-b514901,"Детективы, Исторический детектив"
София Хвойная,Историческое путешествие в Санкт-Петербург,Решила написать коротенькое историческое путешествие в Санкт-Петербург  времени 1726 году.Я написала от первого лица в качестве письма.Надеюсь вам понравится. Пишит...,https://rust.litnet.com/uploads/covers/120/1572001366_39.jpg,https://litnet.com/ru/book/v-staroi-no-nedobroi-anglii-b514901,"Детективы, Исторический детектив"
